"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","flight_path"
2020,11,29,1529,1526,3,1649,1644,5,"DL",315,"N107DN","ATL","DFW",118,731,15,26,2020-11-29 15:00:00,"ATL_DFW"
2020,11,29,1624,1624,0,1728,1732,-4,"DL",757,"N942AT","ATL","DAL",113,721,16,24,2020-11-29 16:00:00,"ATL_DAL"
2020,11,29,1637,1640,-3,1746,1800,-14,"WN",869,"N498WN","ATL","DAL",119,721,16,40,2020-11-29 16:00:00,"ATL_DAL"
2020,11,29,1800,1808,-8,1930,1944,-14,"AA",32,"N760US","ATL","DFW",120,731,18,8,2020-11-29 18:00:00,"ATL_DFW"
2020,11,29,1818,1815,3,1938,1934,4,"DL",3,"N390DN","ATL","DFW",116,731,18,15,2020-11-29 18:00:00,"ATL_DFW"
2020,11,29,1837,1840,-3,1943,2000,-17,"WN",1021,"N500WR","ATL","DAL",114,721,18,40,2020-11-29 18:00:00,"ATL_DAL"
2020,11,29,1927,1810,77,2047,1936,71,"NK",38,"N620NK","ATL","DFW",116,731,18,10,2020-11-29 18:00:00,"ATL_DFW"
2020,11,29,2051,2055,-4,2201,2204,-3,"DL",337,"N946AT","ATL","DAL",114,721,20,55,2020-11-29 20:00:00,"ATL_DAL"
2020,11,29,2058,2050,8,2213,2207,6,"DL",749,"N363NW","ATL","DFW",116,731,20,50,2020-11-29 20:00:00,"ATL_DFW"
2020,11,29,2226,2230,-4,2337,2345,-8,"DL",305,"N354DN","ATL","DFW",113,731,22,30,2020-11-29 22:00:00,"ATL_DFW"
2020,11,30,611,615,-4,735,749,-14,"AA",927,"N93003","ATL","DFW",122,731,6,15,2020-11-30 06:00:00,"ATL_DFW"
2020,11,30,659,700,-1,813,820,-7,"WN",1166,"N7835A","ATL","DAL",114,721,7,0,2020-11-30 07:00:00,"ATL_DAL"
2020,11,30,756,800,-4,937,938,-1,"AA",509,"N711UW","ATL","DFW",128,731,8,0,2020-11-30 08:00:00,"ATL_DFW"
2020,11,30,828,830,-2,936,942,-6,"DL",349,"N954AT","ATL","DAL",112,721,8,30,2020-11-30 08:00:00,"ATL_DAL"
2020,11,30,831,835,-4,951,954,-3,"DL",319,"N361NW","ATL","DFW",115,731,8,35,2020-11-30 08:00:00,"ATL_DFW"
2020,11,30,845,850,-5,955,1015,-20,"WN",966,"N901WN","ATL","DAL",112,721,8,50,2020-11-30 08:00:00,"ATL_DAL"
2020,11,30,928,938,-10,1100,1113,-13,"AA",168,"N814AW","ATL","DFW",119,731,9,38,2020-11-30 09:00:00,"ATL_DFW"
2020,11,30,1006,1011,-5,1143,1132,11,"DL",316,"N306DN","ATL","DFW",119,731,10,11,2020-11-30 10:00:00,"ATL_DFW"
2020,11,30,1112,1114,-2,1222,1228,-6,"DL",358,"N994AT","ATL","DAL",112,721,11,14,2020-11-30 11:00:00,"ATL_DAL"
2020,11,30,1218,1222,-4,1342,1354,-12,"AA",44,"N833AW","ATL","DFW",116,731,12,22,2020-11-30 12:00:00,"ATL_DFW"
2020,11,30,1229,1225,4,1352,1339,13,"DL",329,"N107DN","ATL","DFW",114,731,12,25,2020-11-30 12:00:00,"ATL_DFW"
2020,11,30,1318,1320,-2,1427,1440,-13,"WN",906,"N8509U","ATL","DAL",113,721,13,20,2020-11-30 13:00:00,"ATL_DAL"
2020,11,30,1339,1340,-1,1448,1448,0,"DL",755,"N894AT","ATL","DAL",114,721,13,40,2020-11-30 13:00:00,"ATL_DAL"
2020,11,30,1420,1423,-3,1600,1555,5,"AA",811,"N338PK","ATL","DFW",122,731,14,23,2020-11-30 14:00:00,"ATL_DFW"
2020,11,30,1420,1400,20,1543,1519,24,"DL",394,"N378NW","ATL","DFW",116,731,14,0,2020-11-30 14:00:00,"ATL_DFW"
2020,11,30,1526,1526,0,1641,1644,-3,"DL",315,"N341NW","ATL","DFW",114,731,15,26,2020-11-30 15:00:00,"ATL_DFW"
2020,11,30,1614,1616,-2,1809,1750,19,"AA",822,"N824AW","ATL","DFW",136,731,16,16,2020-11-30 16:00:00,"ATL_DFW"
2020,11,30,1620,1624,-4,1729,1732,-3,"DL",757,"N987DN","ATL","DAL",113,721,16,24,2020-11-30 16:00:00,"ATL_DAL"
2020,11,30,1634,1640,-6,1744,1800,-16,"WN",869,"N7816B","ATL","DAL",114,721,16,40,2020-11-30 16:00:00,"ATL_DAL"
2020,11,30,1801,1808,-7,1940,1944,-4,"AA",32,"N774XF","ATL","DFW",126,731,18,8,2020-11-30 18:00:00,"ATL_DFW"
2020,11,30,1806,1810,-4,1930,1936,-6,"NK",38,"N649NK","ATL","DFW",114,731,18,10,2020-11-30 18:00:00,"ATL_DFW"
2020,11,30,1813,1815,-2,1938,1934,4,"DL",3,"N348NW","ATL","DFW",113,731,18,15,2020-11-30 18:00:00,"ATL_DFW"
2020,11,30,1837,1840,-3,1948,2000,-12,"WN",1021,"N8654B","ATL","DAL",111,721,18,40,2020-11-30 18:00:00,"ATL_DAL"
2020,11,30,2053,2050,3,2212,2207,5,"DL",749,"N378NW","ATL","DFW",111,731,20,50,2020-11-30 20:00:00,"ATL_DFW"
2020,11,30,2106,2055,11,2226,2204,22,"DL",337,"N925AT","ATL","DAL",112,721,20,55,2020-11-30 20:00:00,"ATL_DAL"
2020,11,30,2231,2230,1,12,2345,27,"DL",305,"N313DN","ATL","DFW",113,731,22,30,2020-11-30 22:00:00,"ATL_DFW"
2020,12,1,608,615,-7,731,749,-18,"AA",798,"N753US","ATL","DFW",117,731,6,15,2020-12-01 06:00:00,"ATL_DFW"
2020,12,1,755,800,-5,928,938,-10,"AA",436,"N722US","ATL","DFW",122,731,8,0,2020-12-01 08:00:00,"ATL_DFW"
2020,12,1,818,820,-2,928,945,-17,"WN",18,"N920WN","ATL","DAL",112,721,8,20,2020-12-01 08:00:00,"ATL_DAL"
2020,12,1,827,830,-3,933,942,-9,"DL",302,"N944AT","ATL","DAL",110,721,8,30,2020-12-01 08:00:00,"ATL_DAL"
2020,12,1,833,835,-2,1037,954,43,"DL",279,"N341NW","ATL","DFW",111,731,8,35,2020-12-01 08:00:00,"ATL_DFW"
2020,12,1,954,938,16,1139,1113,26,"AA",148,"N776XF","ATL","DFW",130,731,9,38,2020-12-01 09:00:00,"ATL_DFW"
2020,12,1,1004,1011,-7,1145,1132,13,"DL",275,"N302DN","ATL","DFW",122,731,10,11,2020-12-01 10:00:00,"ATL_DFW"
2020,12,1,1110,1114,-4,1219,1228,-9,"DL",309,"N925AT","ATL","DAL",112,721,11,14,2020-12-01 11:00:00,"ATL_DAL"
2020,12,1,1216,1222,-6,1347,1354,-7,"AA",37,"N989AU","ATL","DFW",127,731,12,22,2020-12-01 12:00:00,"ATL_DFW"
2020,12,1,1244,1225,19,1357,1339,18,"DL",288,"N346DN","ATL","DFW",112,731,12,25,2020-12-01 12:00:00,"ATL_DFW"
2020,12,1,1331,1340,-9,1437,1448,-11,"DL",650,"N979AT","ATL","DAL",113,721,13,40,2020-12-01 13:00:00,"ATL_DAL"
2020,12,1,1344,1335,9,1450,1455,-5,"WN",147,"N8632A","ATL","DAL",110,721,13,35,2020-12-01 13:00:00,"ATL_DAL"
2020,12,1,1357,1400,-3,1516,1519,-3,"DL",336,"N349NW","ATL","DFW",115,731,14,0,2020-12-01 14:00:00,"ATL_DFW"
2020,12,1,1420,1423,-3,1546,1555,-9,"AA",703,"N339PL","ATL","DFW",119,731,14,23,2020-12-01 14:00:00,"ATL_DFW"
2020,12,1,1618,1526,52,1736,1644,52,"DL",274,"N341NW","ATL","DFW",115,731,15,26,2020-12-01 15:00:00,"ATL_DFW"
2020,12,1,1645,1624,21,1755,1732,23,"DL",652,"N949AT","ATL","DAL",114,721,16,24,2020-12-01 16:00:00,"ATL_DAL"
2020,12,1,1659,1656,3,1847,1830,17,"AA",714,"N819AW","ATL","DFW",132,731,16,56,2020-12-01 16:00:00,"ATL_DFW"
2020,12,1,1801,1755,6,1908,1915,-7,"WN",776,"N401WN","ATL","DAL",114,721,17,55,2020-12-01 17:00:00,"ATL_DAL"
2020,12,1,1925,1815,70,2039,1934,65,"DL",3,"N374NW","ATL","DFW",113,731,18,15,2020-12-01 18:00:00,"ATL_DFW"
2020,12,1,2047,2050,-3,2154,2207,-13,"DL",644,"N344NW","ATL","DFW",104,731,20,50,2020-12-01 20:00:00,"ATL_DFW"
2020,12,1,2148,2055,53,2259,2204,55,"DL",294,"N988AT","ATL","DAL",113,721,20,55,2020-12-01 20:00:00,"ATL_DAL"
2020,12,1,2234,2230,4,2354,2345,9,"DL",265,"N336DX","ATL","DFW",116,731,22,30,2020-12-01 22:00:00,"ATL_DFW"
2020,12,2,801,615,106,957,749,128,"AA",798,"N765US","ATL","DFW",123,731,6,15,2020-12-02 06:00:00,"ATL_DFW"
2020,12,2,806,800,6,951,938,13,"AA",436,"N749US","ATL","DFW",125,731,8,0,2020-12-02 08:00:00,"ATL_DFW"
2020,12,2,815,820,-5,929,945,-16,"WN",678,"N427WN","ATL","DAL",110,721,8,20,2020-12-02 08:00:00,"ATL_DAL"
2020,12,2,824,830,-6,940,938,2,"DL",302,"N944AT","ATL","DAL",117,721,8,30,2020-12-02 08:00:00,"ATL_DAL"
2020,12,2,826,829,-3,957,945,12,"DL",279,"N370DN","ATL","DFW",118,731,8,29,2020-12-02 08:00:00,"ATL_DFW"
2020,12,2,1119,1125,-6,1232,1241,-9,"DL",288,"N354DN","ATL","DFW",111,731,11,25,2020-12-02 11:00:00,"ATL_DFW"
2020,12,2,1122,1114,8,1237,1224,13,"DL",309,"N954AT","ATL","DAL",115,721,11,14,2020-12-02 11:00:00,"ATL_DAL"
2020,12,2,1214,938,156,1341,1113,148,"AA",148,"N752US","ATL","DFW",114,731,9,38,2020-12-02 09:00:00,"ATL_DFW"
2020,12,2,1237,1230,7,1346,1355,-9,"WN",853,"N493WN","ATL","DAL",110,721,12,30,2020-12-02 12:00:00,"ATL_DAL"
2020,12,2,1402,1400,2,1524,1515,9,"DL",336,"N342DN","ATL","DFW",121,731,14,0,2020-12-02 14:00:00,"ATL_DFW"
2020,12,2,1425,1423,2,1546,1555,-9,"AA",703,"N980NN","ATL","DFW",113,731,14,23,2020-12-02 14:00:00,"ATL_DFW"
2020,12,2,1512,1515,-3,1618,1621,-3,"DL",508,"N944AT","ATL","DAL",110,721,15,15,2020-12-02 15:00:00,"ATL_DAL"
2020,12,2,1649,1656,-7,1813,1830,-17,"AA",714,"N772XF","ATL","DFW",116,731,16,56,2020-12-02 16:00:00,"ATL_DFW"
2020,12,2,1743,1745,-2,1910,1902,8,"DL",3,"N368DN","ATL","DFW",116,731,17,45,2020-12-02 17:00:00,"ATL_DFW"
2020,12,2,1750,1755,-5,1901,1915,-14,"WN",7,"N273WN","ATL","DAL",111,721,17,55,2020-12-02 17:00:00,"ATL_DAL"
2020,12,2,2050,2055,-5,2157,2200,-3,"DL",294,"N978AT","ATL","DAL",113,721,20,55,2020-12-02 20:00:00,"ATL_DAL"
2020,12,2,2232,2215,17,2352,2329,23,"DL",265,"N377NW","ATL","DFW",118,731,22,15,2020-12-02 22:00:00,"ATL_DFW"
2020,12,3,609,615,-6,736,749,-13,"AA",798,"N838AW","ATL","DFW",123,731,6,15,2020-12-03 06:00:00,"ATL_DFW"
2020,12,3,705,700,5,855,829,26,"NK",806,"N681NK","ATL","DFW",121,731,7,0,2020-12-03 07:00:00,"ATL_DFW"
2020,12,3,754,800,-6,929,938,-9,"AA",436,"N807AW","ATL","DFW",127,731,8,0,2020-12-03 08:00:00,"ATL_DFW"
2020,12,3,817,820,-3,932,945,-13,"WN",678,"N7851A","ATL","DAL",121,721,8,20,2020-12-03 08:00:00,"ATL_DAL"
2020,12,3,825,829,-4,954,945,9,"DL",279,"N376DN","ATL","DFW",123,731,8,29,2020-12-03 08:00:00,"ATL_DFW"
2020,12,3,827,830,-3,942,938,4,"DL",302,"N955AT","ATL","DAL",111,721,8,30,2020-12-03 08:00:00,"ATL_DAL"
2020,12,3,932,938,-6,1107,1113,-6,"AA",148,"N817AW","ATL","DFW",129,731,9,38,2020-12-03 09:00:00,"ATL_DFW"
2020,12,3,957,1006,-9,1153,1125,28,"DL",275,"N361DN","ATL","DFW",130,731,10,6,2020-12-03 10:00:00,"ATL_DFW"
2020,12,3,1108,1114,-6,1220,1224,-4,"DL",309,"N926AT","ATL","DAL",118,721,11,14,2020-12-03 11:00:00,"ATL_DAL"
2020,12,3,1219,1225,-6,1346,1337,9,"DL",288,"N368DN","ATL","DFW",120,731,12,25,2020-12-03 12:00:00,"ATL_DFW"
2020,12,3,1232,1230,2,1342,1355,-13,"WN",853,"N955WN","ATL","DAL",116,721,12,30,2020-12-03 12:00:00,"ATL_DAL"
2020,12,3,1244,1222,22,1405,1354,11,"AA",37,"N716UW","ATL","DFW",122,731,12,22,2020-12-03 12:00:00,"ATL_DFW"
2020,12,3,1400,1400,0,1521,1515,6,"DL",336,"N305DN","ATL","DFW",122,731,14,0,2020-12-03 14:00:00,"ATL_DFW"
2020,12,3,1424,1423,1,1554,1555,-1,"AA",703,"N979NN","ATL","DFW",130,731,14,23,2020-12-03 14:00:00,"ATL_DFW"
2020,12,3,1508,1515,-7,1614,1621,-7,"DL",508,"N955AT","ATL","DAL",114,721,15,15,2020-12-03 15:00:00,"ATL_DAL"
2020,12,3,1545,1520,25,1704,1636,28,"DL",274,"N376DN","ATL","DFW",123,731,15,20,2020-12-03 15:00:00,"ATL_DFW"
2020,12,3,1756,1755,1,1907,1915,-8,"WN",7,"N269WN","ATL","DAL",119,721,17,55,2020-12-03 17:00:00,"ATL_DAL"
2020,12,3,1823,1820,3,1942,1935,7,"DL",3,"N338DN","ATL","DFW",121,731,18,20,2020-12-03 18:00:00,"ATL_DFW"
2020,12,3,2051,2055,-4,2157,2200,-3,"DL",294,"N952AT","ATL","DAL",113,721,20,55,2020-12-03 20:00:00,"ATL_DAL"
2020,12,3,2216,2215,1,2339,2329,10,"DL",265,"N341NW","ATL","DFW",118,731,22,15,2020-12-03 22:00:00,"ATL_DFW"
2020,12,4,611,615,-4,741,749,-8,"AA",798,"N9010R","ATL","DFW",127,731,6,15,2020-12-04 06:00:00,"ATL_DFW"
2020,12,4,658,700,-2,824,829,-5,"NK",806,"N668NK","ATL","DFW",124,731,7,0,2020-12-04 07:00:00,"ATL_DFW"
2020,12,4,803,800,3,951,938,13,"AA",436,"N809AW","ATL","DFW",136,731,8,0,2020-12-04 08:00:00,"ATL_DFW"
2020,12,4,815,820,-5,941,945,-4,"WN",678,"N295WN","ATL","DAL",126,721,8,20,2020-12-04 08:00:00,"ATL_DAL"
2020,12,4,824,829,-5,951,945,6,"DL",279,"N331DN","ATL","DFW",124,731,8,29,2020-12-04 08:00:00,"ATL_DFW"
2020,12,4,827,830,-3,944,938,6,"DL",302,"N989DN","ATL","DAL",124,721,8,30,2020-12-04 08:00:00,"ATL_DAL"
2020,12,4,931,938,-7,1107,1113,-6,"AA",148,"N70020","ATL","DFW",130,731,9,38,2020-12-04 09:00:00,"ATL_DFW"
2020,12,4,1004,1006,-2,1145,1125,20,"DL",275,"N385DZ","ATL","DFW",132,731,10,6,2020-12-04 10:00:00,"ATL_DFW"
2020,12,4,1110,1114,-4,1221,1224,-3,"DL",309,"N990AT","ATL","DAL",119,721,11,14,2020-12-04 11:00:00,"ATL_DAL"
2020,12,4,1212,1222,-10,1349,1354,-5,"AA",37,"N145AN","ATL","DFW",128,731,12,22,2020-12-04 12:00:00,"ATL_DFW"
2020,12,4,1224,1225,-1,1354,1337,17,"DL",288,"N330DX","ATL","DFW",130,731,12,25,2020-12-04 12:00:00,"ATL_DFW"
2020,12,4,1243,1230,13,1404,1355,9,"WN",853,"N7746C","ATL","DAL",126,721,12,30,2020-12-04 12:00:00,"ATL_DAL"
2020,12,4,1357,1400,-3,1540,1515,25,"DL",336,"N382DN","ATL","DFW",128,731,14,0,2020-12-04 14:00:00,"ATL_DFW"
2020,12,4,1423,1423,0,1556,1555,1,"AA",703,"N355PU","ATL","DFW",128,731,14,23,2020-12-04 14:00:00,"ATL_DFW"
2020,12,4,1509,1515,-6,1619,1621,-2,"DL",508,"N989DN","ATL","DAL",117,721,15,15,2020-12-04 15:00:00,"ATL_DAL"
2020,12,4,1543,1520,23,1702,1636,26,"DL",274,"N331DN","ATL","DFW",116,731,15,20,2020-12-04 15:00:00,"ATL_DFW"
2020,12,4,1812,1755,17,1929,1915,14,"WN",7,"N229WN","ATL","DAL",118,721,17,55,2020-12-04 17:00:00,"ATL_DAL"
2020,12,4,1819,1808,11,1954,1944,10,"AA",26,"N716UW","ATL","DFW",122,731,18,8,2020-12-04 18:00:00,"ATL_DFW"
2020,12,4,1819,1820,-1,1947,1935,12,"DL",3,"N327DN","ATL","DFW",118,731,18,20,2020-12-04 18:00:00,"ATL_DFW"
2020,12,4,2053,2055,-2,2200,2200,0,"DL",294,"N946AT","ATL","DAL",110,721,20,55,2020-12-04 20:00:00,"ATL_DAL"
2020,12,4,2207,2215,-8,2321,2329,-8,"DL",265,"N331NW","ATL","DFW",108,731,22,15,2020-12-04 22:00:00,"ATL_DFW"
2020,12,5,615,615,0,739,749,-10,"AA",798,"N776XF","ATL","DFW",118,731,6,15,2020-12-05 06:00:00,"ATL_DFW"
2020,12,5,616,620,-4,730,740,-10,"WN",467,"N729SW","ATL","DAL",119,721,6,20,2020-12-05 06:00:00,"ATL_DAL"
2020,12,5,658,700,-2,819,829,-10,"NK",806,"N661NK","ATL","DFW",119,731,7,0,2020-12-05 07:00:00,"ATL_DFW"
2020,12,5,755,800,-5,941,938,3,"AA",436,"N540UW","ATL","DFW",134,731,8,0,2020-12-05 08:00:00,"ATL_DFW"
2020,12,5,819,829,-10,1000,945,15,"DL",279,"N339DN","ATL","DFW",127,731,8,29,2020-12-05 08:00:00,"ATL_DFW"
2020,12,5,827,830,-3,940,938,2,"DL",302,"N944AT","ATL","DAL",115,721,8,30,2020-12-05 08:00:00,"ATL_DAL"
2020,12,5,1100,1114,-14,1219,1224,-5,"DL",309,"N993AT","ATL","DAL",121,721,11,14,2020-12-05 11:00:00,"ATL_DAL"
2020,12,5,1120,1125,-5,1246,1241,5,"DL",288,"N379DN","ATL","DFW",123,731,11,25,2020-12-05 11:00:00,"ATL_DFW"
2020,12,5,1150,1155,-5,1309,1320,-11,"WN",471,"N8547V","ATL","DAL",122,721,11,55,2020-12-05 11:00:00,"ATL_DAL"
2020,12,5,1357,1400,-3,1537,1515,22,"DL",336,"N306DN","ATL","DFW",128,731,14,0,2020-12-05 14:00:00,"ATL_DFW"
2020,12,5,1427,1423,4,1551,1555,-4,"AA",703,"N992AU","ATL","DFW",122,731,14,23,2020-12-05 14:00:00,"ATL_DFW"
2020,12,5,1512,1515,-3,1621,1621,0,"DL",508,"N932AT","ATL","DAL",116,721,15,15,2020-12-05 15:00:00,"ATL_DAL"
2020,12,5,1734,1730,4,1851,1850,1,"WN",2,"N757LV","ATL","DAL",122,721,17,30,2020-12-05 17:00:00,"ATL_DAL"
2020,12,5,1739,1745,-6,1908,1902,6,"DL",3,"N362DN","ATL","DFW",125,731,17,45,2020-12-05 17:00:00,"ATL_DFW"
2020,12,5,1806,1808,-2,1946,1944,2,"AA",26,"N809AW","ATL","DFW",127,731,18,8,2020-12-05 18:00:00,"ATL_DFW"
2020,12,5,2043,2055,-12,2150,2200,-10,"DL",294,"N987DN","ATL","DAL",113,721,20,55,2020-12-05 20:00:00,"ATL_DAL"
2020,12,5,2211,2215,-4,2325,2329,-4,"DL",265,"N360NW","ATL","DFW",117,731,22,15,2020-12-05 22:00:00,"ATL_DFW"
2020,12,6,625,615,10,750,749,1,"AA",798,"N725UW","ATL","DFW",118,731,6,15,2020-12-06 06:00:00,"ATL_DFW"
2020,12,6,700,700,0,828,829,-1,"NK",806,"N661NK","ATL","DFW",120,731,7,0,2020-12-06 07:00:00,"ATL_DFW"
2020,12,6,755,800,-5,934,938,-4,"AA",436,"N708UW","ATL","DFW",126,731,8,0,2020-12-06 08:00:00,"ATL_DFW"
2020,12,6,819,820,-1,936,945,-9,"WN",678,"N700GS","ATL","DAL",119,721,8,20,2020-12-06 08:00:00,"ATL_DAL"
2020,12,6,821,829,-8,952,945,7,"DL",279,"N327DN","ATL","DFW",116,731,8,29,2020-12-06 08:00:00,"ATL_DFW"
2020,12,6,842,830,12,951,938,13,"DL",302,"N608AT","ATL","DAL",113,721,8,30,2020-12-06 08:00:00,"ATL_DAL"
2020,12,6,932,938,-6,1059,1113,-14,"AA",148,"N805AW","ATL","DFW",122,731,9,38,2020-12-06 09:00:00,"ATL_DFW"
2020,12,6,954,1006,-12,1127,1125,2,"DL",275,"N393DN","ATL","DFW",127,731,10,6,2020-12-06 10:00:00,"ATL_DFW"
2020,12,6,1110,1114,-4,1229,1224,5,"DL",309,"N947AT","ATL","DAL",117,721,11,14,2020-12-06 11:00:00,"ATL_DAL"
2020,12,6,1218,1222,-4,1355,1354,1,"AA",37,"N765US","ATL","DFW",127,731,12,22,2020-12-06 12:00:00,"ATL_DFW"
2020,12,6,1219,1225,-6,1349,1337,12,"DL",288,"N362DN","ATL","DFW",121,731,12,25,2020-12-06 12:00:00,"ATL_DFW"
2020,12,6,1229,1230,-1,1348,1355,-7,"WN",853,"N742SW","ATL","DAL",119,721,12,30,2020-12-06 12:00:00,"ATL_DAL"
2020,12,6,1359,1400,-1,1523,1515,8,"DL",336,"N348DN","ATL","DFW",124,731,14,0,2020-12-06 14:00:00,"ATL_DFW"
2020,12,6,1421,1423,-2,1553,1555,-2,"AA",703,"N988NN","ATL","DFW",129,731,14,23,2020-12-06 14:00:00,"ATL_DFW"
2020,12,6,1514,1515,-1,1625,1621,4,"DL",508,"N608AT","ATL","DAL",118,721,15,15,2020-12-06 15:00:00,"ATL_DAL"
2020,12,6,1519,1520,-1,1641,1636,5,"DL",274,"N329DN","ATL","DFW",118,731,15,20,2020-12-06 15:00:00,"ATL_DFW"
2020,12,6,1755,1755,0,1909,1915,-6,"WN",7,"N437WN","ATL","DAL",117,721,17,55,2020-12-06 17:00:00,"ATL_DAL"
2020,12,6,1816,1808,8,1945,1944,1,"AA",26,"N147AA","ATL","DFW",120,731,18,8,2020-12-06 18:00:00,"ATL_DFW"
2020,12,6,1817,1820,-3,1944,1935,9,"DL",3,"N306DN","ATL","DFW",119,731,18,20,2020-12-06 18:00:00,"ATL_DFW"
2020,12,6,2051,2055,-4,2214,2200,14,"DL",294,"N891AT","ATL","DAL",113,721,20,55,2020-12-06 20:00:00,"ATL_DAL"
2020,12,6,2212,2215,-3,2325,2329,-4,"DL",265,"N376NW","ATL","DFW",115,731,22,15,2020-12-06 22:00:00,"ATL_DFW"
2020,12,7,609,615,-6,715,749,-34,"AA",798,"N774XF","ATL","DFW",105,731,6,15,2020-12-07 06:00:00,"ATL_DFW"
2020,12,7,724,700,24,829,829,0,"NK",806,"N676NK","ATL","DFW",104,731,7,0,2020-12-07 07:00:00,"ATL_DFW"
2020,12,7,801,800,1,930,938,-8,"AA",436,"N813AW","ATL","DFW",111,731,8,0,2020-12-07 08:00:00,"ATL_DFW"
2020,12,7,820,820,0,937,945,-8,"WN",678,"N470WN","ATL","DAL",109,721,8,20,2020-12-07 08:00:00,"ATL_DAL"
2020,12,7,825,830,-5,926,938,-12,"DL",302,"N955AT","ATL","DAL",98,721,8,30,2020-12-07 08:00:00,"ATL_DAL"
2020,12,7,827,829,-2,935,945,-10,"DL",279,"N353DN","ATL","DFW",103,731,8,29,2020-12-07 08:00:00,"ATL_DFW"
2020,12,7,933,938,-5,1104,1113,-9,"AA",148,"N838AW","ATL","DFW",118,731,9,38,2020-12-07 09:00:00,"ATL_DFW"
2020,12,7,1000,1006,-6,1123,1125,-2,"DL",275,"N339DN","ATL","DFW",108,731,10,6,2020-12-07 10:00:00,"ATL_DFW"
2020,12,7,1101,1114,-13,1155,1224,-29,"DL",309,"N979AT","ATL","DAL",98,721,11,14,2020-12-07 11:00:00,"ATL_DAL"
2020,12,7,1222,1225,-3,1339,1337,2,"DL",288,"N306DN","ATL","DFW",108,731,12,25,2020-12-07 12:00:00,"ATL_DFW"
2020,12,7,1228,1222,6,1347,1354,-7,"AA",37,"N805AW","ATL","DFW",113,731,12,22,2020-12-07 12:00:00,"ATL_DFW"
2020,12,7,1228,1230,-2,1327,1355,-28,"WN",853,"N227WN","ATL","DAL",101,721,12,30,2020-12-07 12:00:00,"ATL_DAL"
2020,12,7,1414,1400,14,1526,1515,11,"DL",336,"N332DN","ATL","DFW",105,731,14,0,2020-12-07 14:00:00,"ATL_DFW"
2020,12,7,1421,1423,-2,1535,1555,-20,"AA",703,"N301PA","ATL","DFW",108,731,14,23,2020-12-07 14:00:00,"ATL_DFW"
2020,12,7,1513,1520,-7,1618,1636,-18,"DL",274,"N353DN","ATL","DFW",107,731,15,20,2020-12-07 15:00:00,"ATL_DFW"
2020,12,7,1514,1515,-1,1615,1621,-6,"DL",508,"N955AT","ATL","DAL",102,721,15,15,2020-12-07 15:00:00,"ATL_DAL"
2020,12,7,1749,1616,93,1915,1750,85,"AA",714,"N752US","ATL","DFW",107,731,16,16,2020-12-07 16:00:00,"ATL_DFW"
2020,12,7,1750,1755,-5,1855,1915,-20,"WN",7,"N7868K","ATL","DAL",109,721,17,55,2020-12-07 17:00:00,"ATL_DAL"
2020,12,7,1820,1820,0,1939,1935,4,"DL",3,"N329DN","ATL","DFW",110,731,18,20,2020-12-07 18:00:00,"ATL_DFW"
2020,12,7,2038,1808,150,2153,1944,129,"AA",26,"N813AW","ATL","DFW",109,731,18,8,2020-12-07 18:00:00,"ATL_DFW"
2020,12,7,2050,2055,-5,2152,2200,-8,"DL",294,"N996AT","ATL","DAL",105,721,20,55,2020-12-07 20:00:00,"ATL_DAL"
2020,12,7,2212,2215,-3,2320,2329,-9,"DL",265,"N333NW","ATL","DFW",110,731,22,15,2020-12-07 22:00:00,"ATL_DFW"
2020,12,8,635,615,20,800,749,11,"AA",798,"N723UW","ATL","DFW",113,731,6,15,2020-12-08 06:00:00,"ATL_DFW"
2020,12,8,757,800,-3,926,938,-12,"AA",436,"N829AW","ATL","DFW",122,731,8,0,2020-12-08 08:00:00,"ATL_DFW"
2020,12,8,814,820,-6,928,945,-17,"WN",678,"N492WN","ATL","DAL",108,721,8,20,2020-12-08 08:00:00,"ATL_DAL"
2020,12,8,826,829,-3,941,945,-4,"DL",279,"N362DN","ATL","DFW",111,731,8,29,2020-12-08 08:00:00,"ATL_DFW"
2020,12,8,826,830,-4,936,938,-2,"DL",302,"N971AT","ATL","DAL",111,721,8,30,2020-12-08 08:00:00,"ATL_DAL"
2020,12,8,932,938,-6,1049,1113,-24,"AA",148,"N817AW","ATL","DFW",112,731,9,38,2020-12-08 09:00:00,"ATL_DFW"
2020,12,8,1107,1114,-7,1214,1224,-10,"DL",309,"N926AT","ATL","DAL",102,721,11,14,2020-12-08 11:00:00,"ATL_DAL"
2020,12,8,1122,1125,-3,1227,1241,-14,"DL",288,"N343DN","ATL","DFW",103,731,11,25,2020-12-08 11:00:00,"ATL_DFW"
2020,12,8,1226,1230,-4,1328,1355,-27,"WN",853,"N555LV","ATL","DAL",105,721,12,30,2020-12-08 12:00:00,"ATL_DAL"
2020,12,8,1355,1400,-5,1452,1515,-23,"DL",336,"N381DZ","ATL","DFW",101,731,14,0,2020-12-08 14:00:00,"ATL_DFW"
2020,12,8,1420,1423,-3,1523,1555,-32,"AA",703,"N980NN","ATL","DFW",100,731,14,23,2020-12-08 14:00:00,"ATL_DFW"
